state,sample_size,answer,pct,votes
Wisconsin,4465.0,Biden,55.0,10
Wisconsin,4465.0,Trump,43.0,10
Washington,7371.0,Biden,61.0,12
Washington,7371.0,Trump,37.0,12
Washington,7371.0,Biden,61.0,12
Washington,7371.0,Trump,37.0,12
Vermont,978.0,Biden,66.0,3
Vermont,978.0,Trump,31.0,3
Vermont,978.0,Biden,67.0,3
Vermont,978.0,Trump,30.0,3
Virginia,6811.0,Biden,56.0,13
Virginia,6811.0,Trump,41.0,13
Virginia,6811.0,Biden,55.0,13
Virginia,6811.0,Trump,43.0,13
Texas,14490.0,Biden,49.0,38
Texas,14490.0,Trump,48.0,38
Texas,14490.0,Biden,48.0,38
Texas,14490.0,Trump,51.0,38
Oregon,4862.0,Biden,60.0,7
Oregon,4862.0,Trump,38.0,7
Oregon,4862.0,Biden,61.0,7
Oregon,4862.0,Trump,37.0,7
New York,9750.0,Biden,64.0,29
New York,9750.0,Trump,33.0,29
New York,9750.0,Biden,64.0,29
New York,9750.0,Trump,33.0,29
Nebraska,1748.0,Biden,46.0,3
Nebraska,1748.0,Trump,51.0,3
Nebraska,1748.0,Biden,46.0,3
Nebraska,1748.0,Trump,52.0,3
Montana,1227.0,Biden,46.0,3
Montana,1227.0,Trump,51.0,3
Montana,1227.0,Biden,46.0,3
Montana,1227.0,Trump,52.0,3
Missouri,4283.0,Biden,46.0,10
Missouri,4283.0,Trump,52.0,10
Missouri,4283.0,Biden,45.0,10
Missouri,4283.0,Trump,53.0,10
Michigan,6965.0,Biden,53.0,16
Michigan,6965.0,Trump,44.0,16
Michigan,6965.0,Biden,53.0,16
Michigan,6965.0,Trump,45.0,16
Maine,1743.0,Biden,56.0,2
Maine,1743.0,Trump,42.0,2
Maine,1743.0,Biden,56.0,2
Maine,1743.0,Trump,42.0,2
Maryland,5359.0,Biden,67.0,10
Maryland,5359.0,Trump,30.0,10
Maryland,5359.0,Biden,66.0,10
Maryland,5359.0,Trump,32.0,10
Illinois,7633.0,Biden,58.0,20
Illinois,7633.0,Trump,39.0,20
Illinois,7633.0,Biden,57.0,20
Illinois,7633.0,Trump,40.0,20
Iowa,2760.0,Biden,50.0,6
Iowa,2760.0,Trump,48.0,6
Iowa,2760.0,Biden,49.0,6
Iowa,2760.0,Trump,49.0,6
Georgia,6530.0,Biden,52.0,16
Georgia,6530.0,Trump,46.0,16
Georgia,6530.0,Biden,50.0,16
Georgia,6530.0,Trump,49.0,16
Delaware,1194.0,Biden,63.0,3
Delaware,1194.0,Trump,35.0,3
Delaware,1194.0,Biden,62.0,3
Delaware,1194.0,Trump,36.0,3
District of Columbia,902.0,Biden,87.0,3
District of Columbia,902.0,Trump,11.0,3
District of Columbia,902.0,Biden,89.0,3
District of Columbia,902.0,Trump,10.0,3
California,22268.0,Biden,62.0,55
California,22268.0,Trump,35.0,55
California,22268.0,Biden,62.0,55
California,22268.0,Trump,36.0,55
Pennsylvania,602.0,Biden,51.0,20
Pennsylvania,602.0,Trump,44.0,20
Wisconsin,677.0,Biden,54.0,10
Wisconsin,677.0,Trump,43.0,10
Florida,1228.0,Biden,50.0,29
Florida,1228.0,Trump,48.0,29
Georgia,1090.0,Biden,49.0,16
Georgia,1090.0,Trump,49.0,16
North Carolina,1022.0,Biden,51.0,15
North Carolina,1022.0,Trump,47.0,15
Nevada,802.0,Biden,50.0,6
Nevada,802.0,Trump,41.0,6
Georgia,1145.0,Biden,46.5,16
Georgia,1145.0,Trump,46.2,16
Wyoming,638.0,Biden,30.0,3
Wyoming,638.0,Trump,67.0,3
Wyoming,638.0,Biden,31.0,3
Wyoming,638.0,Trump,67.0,3
West Virginia,1223.0,Biden,33.0,5
West Virginia,1223.0,Trump,66.0,5
West Virginia,1223.0,Biden,33.0,5
West Virginia,1223.0,Trump,66.0,5
Vermont,969.0,Biden,66.0,3
Vermont,969.0,Trump,32.0,3
Vermont,969.0,Biden,67.0,3
Vermont,969.0,Trump,31.0,3
Virginia,6765.0,Biden,56.0,13
Virginia,6765.0,Trump,41.0,13
Virginia,6765.0,Biden,55.0,13
Virginia,6765.0,Trump,43.0,13
Utah,2398.0,Biden,46.0,6
Utah,2398.0,Trump,52.0,6
Utah,2398.0,Biden,45.0,6
Utah,2398.0,Trump,52.0,6
Texas,14436.0,Biden,49.0,38
Texas,14436.0,Trump,48.0,38
Texas,14436.0,Biden,47.0,38
Texas,14436.0,Trump,51.0,38
Tennessee,4565.0,Biden,44.0,11
Tennessee,4565.0,Trump,54.0,11
Tennessee,4565.0,Biden,42.0,11
Tennessee,4565.0,Trump,56.0,11
South Dakota,928.0,Biden,43.0,3
South Dakota,928.0,Trump,55.0,3
South Dakota,928.0,Biden,43.0,3
South Dakota,928.0,Trump,55.0,3
South Carolina,4313.0,Biden,46.0,9
South Carolina,4313.0,Trump,51.0,9
South Carolina,4313.0,Biden,45.0,9
South Carolina,4313.0,Trump,53.0,9
Rhode Island,820.0,Biden,68.0,4
Rhode Island,820.0,Trump,30.0,4
Rhode Island,820.0,Biden,69.0,4
Rhode Island,820.0,Trump,30.0,4
Pennsylvania,9777.0,Biden,53.0,20
Pennsylvania,9777.0,Trump,45.0,20
Pennsylvania,9777.0,Biden,52.0,20
Pennsylvania,9777.0,Trump,46.0,20
Ohio,7411.0,Biden,48.0,18
Ohio,7411.0,Trump,49.0,18
Ohio,7411.0,Biden,48.0,18
Ohio,7411.0,Trump,51.0,18
New Mexico,2519.0,Biden,53.0,5
New Mexico,2519.0,Trump,45.0,5
New Mexico,2519.0,Biden,53.0,5
New Mexico,2519.0,Trump,45.0,5
New Jersey,5944.0,Biden,60.0,14
New Jersey,5944.0,Trump,36.0,14
New Jersey,5944.0,Biden,60.0,14
New Jersey,5944.0,Trump,37.0,14
Nebraska,1704.0,Biden,46.0,3
Nebraska,1704.0,Trump,51.0,3
Nebraska,1704.0,Biden,46.0,3
Nebraska,1704.0,Trump,52.0,3
North Dakota,550.0,Biden,40.0,3
North Dakota,550.0,Trump,59.0,3
North Dakota,550.0,Biden,40.0,3
North Dakota,550.0,Trump,59.0,3
Montana,1210.0,Biden,46.0,3
Montana,1210.0,Trump,52.0,3
Montana,1210.0,Biden,45.0,3
Montana,1210.0,Trump,52.0,3
Mississippi,1674.0,Biden,43.0,6
Mississippi,1674.0,Trump,55.0,6
Mississippi,1674.0,Biden,37.0,6
Mississippi,1674.0,Trump,62.0,6
Missouri,4274.0,Biden,45.0,10
Missouri,4274.0,Trump,52.0,10
Missouri,4274.0,Biden,45.0,10
Missouri,4274.0,Trump,53.0,10
Maine,1779.0,Biden,57.0,2
Maine,1779.0,Trump,41.0,2
Maine,1779.0,Biden,56.0,2
Maine,1779.0,Trump,42.0,2
Maryland,5324.0,Biden,67.0,10
Maryland,5324.0,Trump,30.0,10
Maryland,5324.0,Biden,66.0,10
Maryland,5324.0,Trump,32.0,10
Kentucky,3300.0,Biden,42.0,8
Kentucky,3300.0,Trump,56.0,8
Kentucky,3300.0,Biden,42.0,8
Kentucky,3300.0,Trump,57.0,8
Kansas,3097.0,Biden,47.0,6
Kansas,3097.0,Trump,51.0,6
Kansas,3097.0,Biden,47.0,6
Kansas,3097.0,Trump,52.0,6
Indiana,4342.0,Biden,44.0,11
Indiana,4342.0,Trump,53.0,11
Indiana,4342.0,Biden,44.0,11
Indiana,4342.0,Trump,54.0,11
Hawaii,1153.0,Biden,62.0,4
Hawaii,1153.0,Trump,35.0,4
Hawaii,1153.0,Biden,63.0,4
Hawaii,1153.0,Trump,34.0,4
Georgia,6507.0,Biden,52.0,16
Georgia,6507.0,Trump,46.0,16
Georgia,6507.0,Biden,50.0,16
Georgia,6507.0,Trump,49.0,16
Florida,14035.0,Biden,49.0,29
Florida,14035.0,Trump,48.0,29
Florida,14035.0,Biden,48.0,29
Florida,14035.0,Trump,49.0,29
Delaware,1182.0,Biden,63.0,3
Delaware,1182.0,Trump,35.0,3
Delaware,1182.0,Biden,62.0,3
Delaware,1182.0,Trump,36.0,3
District of Columbia,888.0,Biden,87.0,3
District of Columbia,888.0,Trump,10.0,3
District of Columbia,888.0,Biden,89.0,3
District of Columbia,888.0,Trump,9.0,3
Colorado,5623.0,Biden,60.0,9
Colorado,5623.0,Trump,38.0,9
Colorado,5623.0,Biden,59.0,9
Colorado,5623.0,Trump,40.0,9
California,22491.0,Biden,62.0,55
California,22491.0,Trump,36.0,55
California,22491.0,Biden,62.0,55
California,22491.0,Trump,36.0,55
Alabama,3093.0,Biden,41.0,9
Alabama,3093.0,Trump,57.0,9
Alabama,3093.0,Biden,38.0,9
Alabama,3093.0,Trump,61.0,9
Wisconsin,4490.0,Biden,55.0,10
Wisconsin,4490.0,Trump,42.0,10
Wisconsin,4490.0,Biden,55.0,10
Wisconsin,4490.0,Trump,43.0,10
Washington,7382.0,Biden,61.0,12
Washington,7382.0,Trump,36.0,12
Washington,7382.0,Biden,62.0,12
Washington,7382.0,Trump,37.0,12
Oregon,4803.0,Biden,60.0,7
Oregon,4803.0,Trump,38.0,7
Oregon,4803.0,Biden,61.0,7
Oregon,4803.0,Trump,38.0,7
Oklahoma,2746.0,Biden,41.0,7
Oklahoma,2746.0,Trump,57.0,7
Oklahoma,2746.0,Biden,40.0,7
Oklahoma,2746.0,Trump,59.0,7
New York,9721.0,Biden,64.0,29
New York,9721.0,Trump,32.0,29
New York,9721.0,Biden,65.0,29
New York,9721.0,Trump,33.0,29
Nevada,2787.0,Biden,52.0,6
Nevada,2787.0,Trump,46.0,6
Nevada,2787.0,Biden,50.0,6
Nevada,2787.0,Trump,48.0,6
New Hampshire,1605.0,Biden,55.0,4
New Hampshire,1605.0,Trump,43.0,4
New Hampshire,1605.0,Biden,55.0,4
New Hampshire,1605.0,Trump,43.0,4
North Carolina,7530.0,Biden,53.0,15
North Carolina,7530.0,Trump,45.0,15
North Carolina,7530.0,Biden,52.0,15
North Carolina,7530.0,Trump,46.0,15
Minnesota,5002.0,Biden,55.0,10
Minnesota,5002.0,Trump,42.0,10
Minnesota,5002.0,Biden,56.0,10
Minnesota,5002.0,Trump,42.0,10
Michigan,6891.0,Biden,53.0,16
Michigan,6891.0,Trump,43.0,16
Michigan,6891.0,Biden,53.0,16
Michigan,6891.0,Trump,44.0,16
Massachusetts,5198.0,Biden,69.0,11
Massachusetts,5198.0,Trump,28.0,11
Massachusetts,5198.0,Biden,70.0,11
Massachusetts,5198.0,Trump,28.0,11
Louisiana,2548.0,Biden,42.0,8
Louisiana,2548.0,Trump,55.0,8
Louisiana,2548.0,Biden,38.0,8
Louisiana,2548.0,Trump,59.0,8
Illinois,7609.0,Biden,58.0,20
Illinois,7609.0,Trump,39.0,20
Illinois,7609.0,Biden,58.0,20
Illinois,7609.0,Trump,40.0,20
Idaho,1651.0,Biden,40.0,4
Idaho,1651.0,Trump,58.0,4
Idaho,1651.0,Biden,40.0,4
Idaho,1651.0,Trump,58.0,4
Iowa,2738.0,Biden,49.0,6
Iowa,2738.0,Trump,49.0,6
Iowa,2738.0,Biden,49.0,6
Iowa,2738.0,Trump,50.0,6
Connecticut,3442.0,Biden,62.0,7
Connecticut,3442.0,Trump,34.0,7
Connecticut,3442.0,Biden,63.0,7
Connecticut,3442.0,Trump,35.0,7
Arizona,5626.0,Biden,54.0,11
Arizona,5626.0,Trump,44.0,11
Arizona,5626.0,Biden,53.0,11
Arizona,5626.0,Trump,46.0,11
Arkansas,1989.0,Biden,41.0,6
Arkansas,1989.0,Trump,57.0,6
Arkansas,1989.0,Biden,39.0,6
Arkansas,1989.0,Trump,59.0,6
Alaska,1049.0,Biden,45.0,3
Alaska,1049.0,Trump,52.0,3
Alaska,1049.0,Biden,45.0,3
Alaska,1049.0,Trump,53.0,3
Louisiana,755.0,Biden,35.9,8
Louisiana,755.0,Trump,58.8,8
Pennsylvania,890.0,Biden,51.0,20
Pennsylvania,890.0,Trump,46.0,20
Michigan,804.0,Biden,50.0,16
Michigan,804.0,Trump,43.0,16
Florida,2527.0,Biden,48.9,29
Florida,2527.0,Trump,47.4,29
North Carolina,1098.0,Biden,46.0,15
North Carolina,1098.0,Trump,48.8,15
Florida,800.0,Biden,50.0,29
Florida,800.0,Trump,48.0,29
Arizona,500.0,Biden,46.2,11
Arizona,500.0,Trump,46.6,11
Virginia,709.0,Biden,51.0,13
Virginia,709.0,Trump,39.0,13
Wyoming,616.0,Biden,30.0,3
Wyoming,616.0,Trump,67.0,3
Wyoming,616.0,Biden,30.0,3
Wyoming,616.0,Trump,68.0,3
Wisconsin,4528.0,Biden,55.0,10
Wisconsin,4528.0,Trump,42.0,10
Wisconsin,4528.0,Biden,55.0,10
Wisconsin,4528.0,Trump,43.0,10
Virginia,6665.0,Biden,56.0,13
Virginia,6665.0,Trump,41.0,13
Virginia,6665.0,Biden,55.0,13
Virginia,6665.0,Trump,43.0,13
Texas,14434.0,Biden,49.0,38
Texas,14434.0,Trump,48.0,38
Texas,14434.0,Biden,47.0,38
Texas,14434.0,Trump,51.0,38
Tennessee,4547.0,Biden,44.0,11
Tennessee,4547.0,Trump,54.0,11
Tennessee,4547.0,Biden,42.0,11
Tennessee,4547.0,Trump,56.0,11
Pennsylvania,9615.0,Biden,53.0,20
Pennsylvania,9615.0,Trump,45.0,20
Pennsylvania,9615.0,Biden,52.0,20
Pennsylvania,9615.0,Trump,46.0,20
Oklahoma,2670.0,Biden,41.0,7
Oklahoma,2670.0,Trump,57.0,7
Oklahoma,2670.0,Biden,40.0,7
Oklahoma,2670.0,Trump,58.0,7
Nevada,2790.0,Biden,52.0,6
Nevada,2790.0,Trump,46.0,6
Nevada,2790.0,Biden,51.0,6
Nevada,2790.0,Trump,48.0,6
New Mexico,2431.0,Biden,53.0,5
New Mexico,2431.0,Trump,46.0,5
New Mexico,2431.0,Biden,53.0,5
New Mexico,2431.0,Trump,46.0,5
New Jersey,5811.0,Biden,60.0,14
New Jersey,5811.0,Trump,36.0,14
New Jersey,5811.0,Biden,61.0,14
New Jersey,5811.0,Trump,36.0,14
North Carolina,7271.0,Biden,53.0,15
North Carolina,7271.0,Trump,45.0,15
North Carolina,7271.0,Biden,52.0,15
North Carolina,7271.0,Trump,46.0,15
Mississippi,1612.0,Biden,43.0,6
Mississippi,1612.0,Trump,55.0,6
Mississippi,1612.0,Biden,37.0,6
Mississippi,1612.0,Trump,61.0,6
Missouri,4257.0,Biden,46.0,10
Missouri,4257.0,Trump,52.0,10
Missouri,4257.0,Biden,45.0,10
Missouri,4257.0,Trump,53.0,10
Minnesota,4972.0,Biden,55.0,10
Minnesota,4972.0,Trump,43.0,10
Minnesota,4972.0,Biden,56.0,10
Minnesota,4972.0,Trump,42.0,10
Michigan,6767.0,Biden,53.0,16
Michigan,6767.0,Trump,43.0,16
Michigan,6767.0,Biden,53.0,16
Michigan,6767.0,Trump,44.0,16
Maine,1709.0,Biden,56.0,2
Maine,1709.0,Trump,42.0,2
Maine,1709.0,Biden,56.0,2
Maine,1709.0,Trump,43.0,2
Maryland,5194.0,Biden,67.0,10
Maryland,5194.0,Trump,30.0,10
Maryland,5194.0,Biden,66.0,10
Maryland,5194.0,Trump,32.0,10
Massachusetts,5133.0,Biden,69.0,11
Massachusetts,5133.0,Trump,28.0,11
Massachusetts,5133.0,Biden,70.0,11
Massachusetts,5133.0,Trump,28.0,11
Kentucky,3252.0,Biden,42.0,8
Kentucky,3252.0,Trump,56.0,8
Kentucky,3252.0,Biden,42.0,8
Kentucky,3252.0,Trump,57.0,8
Kansas,3041.0,Biden,47.0,6
Kansas,3041.0,Trump,51.0,6
Kansas,3041.0,Biden,47.0,6
Kansas,3041.0,Trump,51.0,6
Indiana,4308.0,Biden,45.0,11
Indiana,4308.0,Trump,53.0,11
Indiana,4308.0,Biden,44.0,11
Indiana,4308.0,Trump,54.0,11
Iowa,2706.0,Biden,49.0,6
Iowa,2706.0,Trump,49.0,6
Iowa,2706.0,Biden,49.0,6
Iowa,2706.0,Trump,49.0,6
Florida,14080.0,Biden,49.0,29
Florida,14080.0,Trump,48.0,29
Florida,14080.0,Biden,48.0,29
Florida,14080.0,Trump,50.0,29
Delaware,1161.0,Biden,63.0,3
Delaware,1161.0,Trump,34.0,3
Delaware,1161.0,Biden,63.0,3
Delaware,1161.0,Trump,35.0,3
Connecticut,3368.0,Biden,62.0,7
Connecticut,3368.0,Trump,35.0,7
Connecticut,3368.0,Biden,62.0,7
Connecticut,3368.0,Trump,35.0,7
Arkansas,1951.0,Biden,41.0,6
Arkansas,1951.0,Trump,57.0,6
Arkansas,1951.0,Biden,39.0,6
Arkansas,1951.0,Trump,59.0,6
Alabama,3038.0,Biden,41.0,9
Alabama,3038.0,Trump,57.0,9
Alabama,3038.0,Biden,38.0,9
Alabama,3038.0,Trump,61.0,9
Alaska,989.0,Biden,44.0,3
Alaska,989.0,Trump,52.0,3
Alaska,989.0,Biden,44.0,3
Alaska,989.0,Trump,53.0,3
West Virginia,1203.0,Biden,33.0,5
West Virginia,1203.0,Trump,65.0,5
West Virginia,1203.0,Biden,33.0,5
West Virginia,1203.0,Trump,66.0,5
Washington,7493.0,Biden,60.0,12
Washington,7493.0,Trump,37.0,12
Washington,7493.0,Biden,61.0,12
Washington,7493.0,Trump,37.0,12
Vermont,939.0,Biden,65.0,3
Vermont,939.0,Trump,32.0,3
Vermont,939.0,Biden,66.0,3
Vermont,939.0,Trump,32.0,3
Utah,2340.0,Biden,46.0,6
Utah,2340.0,Trump,52.0,6
Utah,2340.0,Biden,45.0,6
Utah,2340.0,Trump,52.0,6
South Dakota,910.0,Biden,44.0,3
South Dakota,910.0,Trump,54.0,3
South Dakota,910.0,Biden,44.0,3
South Dakota,910.0,Trump,54.0,3
South Carolina,4255.0,Biden,46.0,9
South Carolina,4255.0,Trump,51.0,9
South Carolina,4255.0,Biden,45.0,9
South Carolina,4255.0,Trump,53.0,9
Rhode Island,786.0,Biden,68.0,4
Rhode Island,786.0,Trump,30.0,4
Rhode Island,786.0,Biden,68.0,4
Rhode Island,786.0,Trump,31.0,4
Oregon,4716.0,Biden,60.0,7
Oregon,4716.0,Trump,38.0,7
Oregon,4716.0,Biden,61.0,7
Oregon,4716.0,Trump,38.0,7
Ohio,7290.0,Biden,48.0,18
Ohio,7290.0,Trump,49.0,18
Ohio,7290.0,Biden,48.0,18
Ohio,7290.0,Trump,50.0,18
New York,9813.0,Biden,65.0,29
New York,9813.0,Trump,32.0,29
New York,9813.0,Biden,65.0,29
New York,9813.0,Trump,33.0,29
New Hampshire,1563.0,Biden,56.0,4
New Hampshire,1563.0,Trump,43.0,4
New Hampshire,1563.0,Biden,56.0,4
New Hampshire,1563.0,Trump,43.0,4
Nebraska,1643.0,Biden,46.0,3
Nebraska,1643.0,Trump,52.0,3
Nebraska,1643.0,Biden,46.0,3
Nebraska,1643.0,Trump,53.0,3
North Dakota,548.0,Biden,39.0,3
North Dakota,548.0,Trump,60.0,3
North Dakota,548.0,Biden,39.0,3
North Dakota,548.0,Trump,60.0,3
Montana,1170.0,Biden,45.0,3
Montana,1170.0,Trump,52.0,3
Montana,1170.0,Biden,45.0,3
Montana,1170.0,Trump,53.0,3
Louisiana,2534.0,Biden,43.0,8
Louisiana,2534.0,Trump,54.0,8
Louisiana,2534.0,Biden,39.0,8
Louisiana,2534.0,Trump,59.0,8
Illinois,7606.0,Biden,58.0,20
Illinois,7606.0,Trump,38.0,20
Illinois,7606.0,Biden,58.0,20
Illinois,7606.0,Trump,40.0,20
Idaho,1625.0,Biden,40.0,4
Idaho,1625.0,Trump,58.0,4
Idaho,1625.0,Biden,40.0,4
Idaho,1625.0,Trump,58.0,4
Hawaii,1137.0,Biden,63.0,4
Hawaii,1137.0,Trump,34.0,4
Hawaii,1137.0,Biden,65.0,4
Hawaii,1137.0,Trump,33.0,4
Georgia,6533.0,Biden,52.0,16
Georgia,6533.0,Trump,46.0,16
Georgia,6533.0,Biden,50.0,16
Georgia,6533.0,Trump,49.0,16
District of Columbia,874.0,Biden,87.0,3
District of Columbia,874.0,Trump,10.0,3
District of Columbia,874.0,Biden,89.0,3
District of Columbia,874.0,Trump,9.0,3
Colorado,5598.0,Biden,60.0,9
Colorado,5598.0,Trump,38.0,9
Colorado,5598.0,Biden,58.0,9
Colorado,5598.0,Trump,40.0,9
California,22654.0,Biden,62.0,55
California,22654.0,Trump,35.0,55
California,22654.0,Biden,62.0,55
California,22654.0,Trump,36.0,55
Arizona,5836.0,Biden,54.0,11
Arizona,5836.0,Trump,44.0,11
Arizona,5836.0,Biden,53.0,11
Arizona,5836.0,Trump,46.0,11
Georgia,500.0,Biden,45.0,16
Georgia,500.0,Trump,49.0,16
North Carolina,800.0,Biden,48.0,15
North Carolina,800.0,Trump,49.0,15
Florida,800.0,Biden,46.0,29
Florida,800.0,Trump,50.0,29
Iowa,435.0,Biden,48.1,6
Iowa,435.0,Trump,48.0,6
South Dakota,625.0,Biden,40.0,3
South Dakota,625.0,Trump,51.0,3
Indiana,629.0,Biden,40.0,11
Indiana,629.0,Trump,48.0,11
Pennsylvania,1577.0,Biden,52.0,20
Pennsylvania,1577.0,Trump,46.0,20
California,5352.0,Biden,65.0,55
California,5352.0,Trump,29.0,55
Iowa,800.0,Biden,47.0,6
Iowa,800.0,Trump,47.0,6
Arizona,658.0,Biden,49.0,11
Arizona,658.0,Trump,46.0,11
Arizona,658.0,Biden,50.0,11
Arizona,658.0,Trump,46.0,11
Massachusetts,713.0,Biden,64.0,11
Massachusetts,713.0,Trump,29.0,11
Michigan,681.0,Biden,52.0,16
Michigan,681.0,Trump,42.0,16
Michigan,745.0,Biden,51.0,16
Michigan,745.0,Trump,42.0,16
Pennsylvania,669.0,Biden,52.0,20
Pennsylvania,669.0,Trump,44.0,20
Pennsylvania,736.0,Biden,51.0,20
Pennsylvania,736.0,Trump,44.0,20
Wisconsin,647.0,Biden,53.0,10
Wisconsin,647.0,Trump,44.0,10
Wisconsin,716.0,Biden,51.0,10
Wisconsin,716.0,Trump,43.0,10
Arkansas,591.0,Biden,32.0,6
Arkansas,591.0,Trump,65.0,6
Connecticut,1000.0,Biden,51.4,7
Connecticut,1000.0,Trump,26.4,7
Wyoming,605.0,Biden,31.0,3
Wyoming,605.0,Trump,66.0,3
Wyoming,605.0,Biden,31.0,3
Wyoming,605.0,Trump,67.0,3
West Virginia,1154.0,Biden,32.0,5
West Virginia,1154.0,Trump,66.0,5
West Virginia,1154.0,Biden,32.0,5
West Virginia,1154.0,Trump,67.0,5
Wisconsin,4540.0,Biden,55.0,10
Wisconsin,4540.0,Trump,42.0,10
Wisconsin,4540.0,Biden,55.0,10
Wisconsin,4540.0,Trump,43.0,10
Washington,7528.0,Biden,60.0,12
Washington,7528.0,Trump,37.0,12
Washington,7528.0,Biden,61.0,12
Washington,7528.0,Trump,37.0,12
Virginia,6382.0,Biden,56.0,13
Virginia,6382.0,Trump,42.0,13
Virginia,6382.0,Biden,55.0,13
Virginia,6382.0,Trump,43.0,13
Utah,2304.0,Biden,45.0,6
Utah,2304.0,Trump,52.0,6
Utah,2304.0,Biden,45.0,6
Utah,2304.0,Trump,53.0,6
Tennessee,4469.0,Biden,43.0,11
Tennessee,4469.0,Trump,55.0,11
Tennessee,4469.0,Biden,41.0,11
Tennessee,4469.0,Trump,57.0,11
South Dakota,847.0,Biden,45.0,3
South Dakota,847.0,Trump,53.0,3
South Dakota,847.0,Biden,45.0,3
South Dakota,847.0,Trump,53.0,3
South Carolina,4109.0,Biden,46.0,9
South Carolina,4109.0,Trump,51.0,9
South Carolina,4109.0,Biden,44.0,9
South Carolina,4109.0,Trump,53.0,9
Pennsylvania,9301.0,Biden,52.0,20
Pennsylvania,9301.0,Trump,45.0,20
Pennsylvania,9301.0,Biden,52.0,20
Pennsylvania,9301.0,Trump,46.0,20
Oregon,4512.0,Biden,60.0,7
Oregon,4512.0,Trump,39.0,7
Oregon,4512.0,Biden,61.0,7
Oregon,4512.0,Trump,38.0,7
Oklahoma,2471.0,Biden,42.0,7
Oklahoma,2471.0,Trump,57.0,7
Oklahoma,2471.0,Biden,41.0,7
Oklahoma,2471.0,Trump,58.0,7
Ohio,7033.0,Biden,48.0,18
Ohio,7033.0,Trump,50.0,18
Ohio,7033.0,Biden,48.0,18
Ohio,7033.0,Trump,51.0,18
New York,9873.0,Biden,65.0,29
New York,9873.0,Trump,32.0,29
New York,9873.0,Biden,65.0,29
New York,9873.0,Trump,32.0,29
Nevada,2746.0,Biden,52.0,6
Nevada,2746.0,Trump,46.0,6
Nevada,2746.0,Biden,51.0,6
Nevada,2746.0,Trump,48.0,6
New Mexico,2319.0,Biden,52.0,5
New Mexico,2319.0,Trump,46.0,5
New Mexico,2319.0,Biden,53.0,5
New Mexico,2319.0,Trump,46.0,5
New Jersey,5497.0,Biden,61.0,14
New Jersey,5497.0,Trump,35.0,14
New Jersey,5497.0,Biden,61.0,14
New Jersey,5497.0,Trump,36.0,14
New Hampshire,1508.0,Biden,56.0,4
New Hampshire,1508.0,Trump,42.0,4
New Hampshire,1508.0,Biden,56.0,4
New Hampshire,1508.0,Trump,42.0,4
Nebraska,1630.0,Biden,46.0,3
Nebraska,1630.0,Trump,52.0,3
Nebraska,1630.0,Biden,45.0,3
Nebraska,1630.0,Trump,53.0,3
North Carolina,7119.0,Biden,53.0,15
North Carolina,7119.0,Trump,45.0,15
North Carolina,7119.0,Biden,52.0,15
North Carolina,7119.0,Trump,46.0,15
Mississippi,1541.0,Biden,43.0,6
Mississippi,1541.0,Trump,55.0,6
Mississippi,1541.0,Biden,37.0,6
Mississippi,1541.0,Trump,61.0,6
Minnesota,4816.0,Biden,55.0,10
Minnesota,4816.0,Trump,42.0,10
Minnesota,4816.0,Biden,56.0,10
Minnesota,4816.0,Trump,42.0,10
Michigan,6607.0,Biden,53.0,16
Michigan,6607.0,Trump,44.0,16
Michigan,6607.0,Biden,53.0,16
Michigan,6607.0,Trump,44.0,16
Maine,1649.0,Biden,56.0,2
Maine,1649.0,Trump,42.0,2
Maine,1649.0,Biden,56.0,2
Maine,1649.0,Trump,43.0,2
Maryland,4892.0,Biden,67.0,10
Maryland,4892.0,Trump,30.0,10
Maryland,4892.0,Biden,67.0,10
Maryland,4892.0,Trump,32.0,10
Massachusetts,5030.0,Biden,69.0,11
Massachusetts,5030.0,Trump,28.0,11
Massachusetts,5030.0,Biden,70.0,11
Massachusetts,5030.0,Trump,28.0,11
Kentucky,3136.0,Biden,41.0,8
Kentucky,3136.0,Trump,57.0,8
Kentucky,3136.0,Biden,42.0,8
Kentucky,3136.0,Trump,57.0,8
Indiana,4255.0,Biden,44.0,11
Indiana,4255.0,Trump,53.0,11
Indiana,4255.0,Biden,44.0,11
Indiana,4255.0,Trump,54.0,11
Illinois,7554.0,Biden,58.0,20
Illinois,7554.0,Trump,38.0,20
Illinois,7554.0,Biden,58.0,20
Illinois,7554.0,Trump,39.0,20
Idaho,1607.0,Biden,40.0,4
Idaho,1607.0,Trump,58.0,4
Idaho,1607.0,Biden,40.0,4
Idaho,1607.0,Trump,57.0,4
Iowa,2654.0,Biden,49.0,6
Iowa,2654.0,Trump,49.0,6
Iowa,2654.0,Biden,49.0,6
Iowa,2654.0,Trump,50.0,6
Hawaii,1088.0,Biden,63.0,4
Hawaii,1088.0,Trump,33.0,4
Hawaii,1088.0,Biden,66.0,4
Hawaii,1088.0,Trump,32.0,4
Georgia,6420.0,Biden,52.0,16
Georgia,6420.0,Trump,46.0,16
Georgia,6420.0,Biden,49.0,16
Georgia,6420.0,Trump,49.0,16
Florida,14142.0,Biden,49.0,29
Florida,14142.0,Trump,48.0,29
Florida,14142.0,Biden,48.0,29
Florida,14142.0,Trump,50.0,29
Delaware,1120.0,Biden,63.0,3
Delaware,1120.0,Trump,35.0,3
Delaware,1120.0,Biden,63.0,3
